K_pet,-0.276336599
Runoff_co,1.443571193
sw_cap,1.434269163
Conductivity,0.792815017
Ki,0.176906915
Base_ex,0.887088186
df_coef,0.70346615
Kg,-0.004845097
ch_width,1.37798804
ch_depth,0.894977204
MSK_co1,0.028270319
ch_n,1.311018024
USLE_K,1.868838351
USLE_P,1.361672422
USLE_C,5.391837727
acc,0.904042829
spcon,21.84576251
spexp,-0.320582905
DLAI,0.566582659
ch_len,0.872769216
ch_slp,1.166554651
ch_sslp,0.88427584
Slope,0.699924743
