K_pet,-0.2916612
Runoff_co,1.979594782
sw_cap,0.994167276
Conductivity,0.640964019
Ki,-1.946000282
Base_ex,0.525179754
df_coef,0.483697676
Kg,-0.003883559
ch_width,3.198380183
ch_depth,2.040213771
MSK_co1,0.000999254
ch_n,1.079938581
Interc_max,0.976138591
USLE_K,1.321661446
USLE_P,1.093619568
USLE_C,2.100520757
acc,1.005522272
BLAI,1.419487683
p_rf,0.360229158
spcon,37.09333486
spexp,-0.162685548
ch_len,1.131155147
ch_slp,1.054735577
ch_sslp,0.799900192
Slope,0.863376816
