K_pet,-0.265667971
Runoff_co,1.98787338
sw_cap,0.993302834
Conductivity,0.741398958
Ki,-1.310413829
Base_ex,0.569855203
df_coef,0.467962379
Kg,-0.00388383
ch_width,4.478212948
ch_depth,2.801673627
MSK_co1,0.063617477
ch_n,1.166590083
Interc_max,0.99529646
USLE_K,1.321661446
USLE_P,0.803270803
USLE_C,1.874685715
acc,1.005522272
BLAI,1.441831426
p_rf,0.33629294
spcon,43.78977757
spexp,-0.060024564
ch_len,1.112016764
ch_slp,1.016850976
ch_sslp,0.806257266
Slope,1.080863948
