StationID	Y	M	D	TMEAN	TMAX	TMIN	RM	WS	SSD
58321	2011	2	28	3.5	5	2.7	88	2.6	9.3 
58321	2011	3	1	1.8	3.4	1	86	2.6	6.8 
58321	2011	3	2	3.4	8	-2	74	0.7	6.8 
58321	2011	3	3	7.1	11.4	4.1	52	1.7	6.9 
58321	2011	3	4	6	11.6	0.1	64	2	6.9 
58321	2011	3	5	7.1	8.8	4.7	68	1.8	7.0 
58321	2011	3	6	8	9.4	7.1	79	0.9	7.1 
58321	2011	3	7	7.6	13.5	1.5	61	1.5	18.4 
58321	2011	3	8	10.3	19.1	2	56	1.4	7.2 
58321	2011	3	9	10.7	15.3	5	48	2.1	11.9 
58321	2011	3	10	8.8	16.6	1.9	40	0.9	20.0 
58321	2011	3	11	10.2	17	1.8	42	1.6	19.6 
58321	2011	3	12	13.1	21.5	5.2	54	1.6	19.0 
58321	2011	3	13	14.6	19.5	10	70	2.4	17.5 
58321	2011	3	14	14.1	19.5	10.7	66	3.7	7.5 
58321	2011	3	15	7.8	11.9	4.6	52	3.3	15.5 
58321	2011	3	16	9	15.6	2.6	28	2.9	20.6 
58321	2011	3	17	10.1	18.4	2.2	37	1.8	20.1 
58321	2011	3	18	13.5	20	8.8	48	2.6	18.2 
58321	2011	3	19	12.5	15.9	11.2	83	2.1	21.5 
58321	2011	3	20	10	12.7	8.2	94	2.2	7.9 
58321	2011	3	21	5.8	8.4	3.6	93	2.5	18.3 
58321	2011	3	22	8.4	12.1	5.7	57	1.6	8.0 
58321	2011	3	23	9.5	14.4	3	54	1.4	8.0 
58321	2011	3	24	10.4	13.3	7.4	42	4	8.1 
58321	2011	3	25	9.5	13.8	4.7	36	1.7	20.8 
58321	2011	3	26	10.9	16.4	5.2	42	1.2	23.7 
58321	2011	3	27	12.5	19.1	5.6	38	2.3	12.5 
58321	2011	3	28	13.9	20.8	6.3	35	1.7	21.7 
58321	2011	3	29	12.3	18.4	8.2	44	2.3	13.8 
58321	2011	3	30	13.3	19.7	5.9	47	2	8.4 
58321	2011	3	31	16.1	23.7	7.6	38	1.9	15.4 
58321	2011	4	1	19.5	25.8	14.8	50	2	8.4 
58321	2011	4	2	11.4	21.2	7.1	64	4.5	21.3 
58321	2011	4	3	8.2	12.5	4.6	62	2.6	23.4 
58321	2011	4	4	11	17.2	3.7	42	1.3	21.4 
58321	2011	4	5	12.5	19	5.6	43	3.2	24.2 
58321	2011	4	6	10.7	14.7	9.7	75	1.4	8.6 
58321	2011	4	7	11.8	14.2	9.8	86	1.1	25.2 
58321	2011	4	8	14.4	20.1	8.6	79	0.8	11.7 
58321	2011	4	9	18.3	24.7	11.7	57	1.9	23.7 
58321	2011	4	10	19.7	27	13.6	59	3	9.7 
58321	2011	4	11	14.9	19.7	9.5	46	2.7	8.8 
58321	2011	4	12	16.4	22	9.6	44	2.2	8.8 
58321	2011	4	13	18	22.5	14.4	70	1.9	11.7 
58321	2011	4	14	20.4	26.9	13.7	80	2	8.9 
58321	2011	4	15	23.7	29.4	19.4	79	1.2	12.1 
58321	2011	4	16	17.5	24.3	14.6	35	4.1	27.1 
58321	2011	4	17	18.8	26.6	9.7	43	2.4	23.1 
58321	2011	4	18	18.2	22.3	14.4	21	4.4	9.0 
58321	2011	4	19	15.7	20.6	9	32	2.7	9.3 
58321	2011	4	20	18.6	26	10.4	46	3.1	9.0 
58321	2011	4	21	19.5	22.3	18.4	63	1	9.1 
58321	2011	4	22	17.9	21	15.7	63	3	13.8 
58321	2011	4	23	19.3	28.9	11	57	2	27.1 
58321	2011	4	24	19.3	24.7	15	43	1.9	24.2 
58321	2011	4	25	23.5	34.7	14.6	43	3.8	14.1 
58321	2011	4	26	25.3	32.2	17.1	41	1.6	24.6 
58321	2011	4	27	21.1	26	17.1	52	2.2	27.3 
58321	2011	4	28	20.1	25.9	12.1	43	2.1	26.9 
58321	2011	4	29	25.8	33.6	17.8	52	5.3	27.0 
58321	2011	4	30	27.4	31.4	24.9	53	4.3	28.6 
58321	2011	5	1	24.3	28.8	19	30	2.7	28.9 
58321	2011	5	2	19.9	25	15.4	46	3	29.2 
58321	2011	5	3	16.9	22.2	13.1	71	2.3	29.3 
58321	2011	5	4	17.8	22.8	13.3	61	2.1	17.1 
58321	2011	5	5	19.9	25.4	14	68	3.8	16.0 
58321	2011	5	6	24.6	30.5	15.9	57	2.6	19.2 
58321	2011	5	7	27.4	33.2	21.1	70	1.8	29.6 
58321	2011	5	8	29.4	33.6	24.4	63	3.8	9.3 
58321	2011	5	9	28.6	32.4	25	64	5.6	11.2 
58321	2011	5	10	25.2	33.9	16.7	80	4.3	26.8 
58321	2011	5	11	17.2	18.9	15.3	86	2.2	30.4 
58321	2011	5	12	21.9	27.1	17.5	61	2.6	24.1 
58321	2011	5	13	21.9	28.8	12.5	42	1.7	11.3 
58321	2011	5	14	23.2	27.2	19	37	1.8	9.3 
58321	2011	5	15	22.8	28.5	14.9	48	1.5	9.3 
58321	2011	5	16	23.6	29.3	17.5	54	1	9.3 
58321	2011	5	17	25	31.6	17.8	56	3.1	9.3 
58321	2011	5	18	28.1	33.5	23.5	45	6.4	9.3 
58321	2011	5	19	29.6	35.5	21.9	43	2.1	26.2 
58321	2011	5	20	29.4	36.4	22.9	57	1.8	29.3 
58321	2011	5	21	19.6	28.1	18	55	4	10.3 
58321	2011	5	22	14.6	19.7	10.8	70	4	9.3 
58321	2011	5	23	14.1	17.3	10.4	83	2.3	12.6 
58321	2011	5	24	18	22.2	14.8	66	2.3	31.3 
58321	2011	5	25	20.9	24.6	17.6	49	1.9	29.2 
58321	2011	5	26	20.2	26.3	14	61	2	23.3 
58321	2011	5	27	22.1	28.3	16.2	66	2.1	9.3 
58321	2011	5	28	23.4	29.8	17.2	53	2	9.3 
58321	2011	5	29	23.4	29.8	15.8	47	1.7	23.0 
58321	2011	5	30	26.3	32.2	22.2	46	1.9	30.2 
58321	2011	5	31	22.1	27.2	20.3	73	2.2	27.3 
58321	2011	6	1	24.3	33.6	15.5	60	1.7	14.2 
58321	2011	6	2	26.3	30.5	20.9	52	1.7	22.3 
58321	2011	6	3	25.9	32	19.3	63	2	18.6 
58321	2011	6	4	22	27.4	20.6	89	1.9	28.7 
58321	2011	6	5	25.1	30.4	20.7	79	1.8	19.8 
58321	2011	6	6	20.6	25.6	19.3	94	1.5	27.6 
58321	2011	6	7	23.7	29.4	19.6	83	1.1	28.2 
58321	2011	6	8	28.3	34.6	21.4	73	2.6	9.3 
58321	2011	6	9	28.7	35.6	23.8	73	2	9.3 
58321	2011	6	10	24.3	27.3	23.1	90	1.7	9.3 
58321	2011	6	11	25.1	29.5	20.9	79	1.4	13.4 
58321	2011	6	12	26.9	32.3	21.3	70	1.1	24.3 
58321	2011	6	13	27.8	32.9	24	73	2.2	16.8 
58321	2011	6	14	21.3	25.2	19.6	94	2	11.0 
58321	2011	6	15	20.5	22	19.6	92	2.1	28.3 
58321	2011	6	16	23.5	27.3	19.8	81	1.8	25.6 
58321	2011	6	17	23.8	26.1	21.9	93	1.8	19.8 
58321	2011	6	18	22.1	23.7	20.7	96	1.4	29.8 
58321	2011	6	19	23.1	26.9	19.9	78	2.2	12.7 
58321	2011	6	20	24.8	29.4	19.6	77	1.9	24.5 
58321	2011	6	21	24.3	26.2	22.9	94	1.5	25.3 
58321	2011	6	22	28.6	33.9	24.5	85	2.4	22.1 
58321	2011	6	23	29.1	34.2	25.4	81	2.5	9.3 
58321	2011	6	24	25.3	27.4	23.6	95	1.3	9.3 
58321	2011	6	25	22.8	24	22.2	86	3.9	26.9 
58321	2011	6	26	24	27.9	20.5	75	3.1	24.5 
58321	2011	6	27	26.3	31.5	19.9	68	2	27.5 
58321	2011	6	28	25.9	29.1	24.9	85	1.1	22.1 
58321	2011	6	29	27.8	32	23.5	81	2.1	20.0 
58321	2011	6	30	27.6	30.9	26	84	3	30.5 
58321	2011	7	1	29.1	32.9	26.1	79	4.3	20.3 
58321	2011	7	2	31.4	35	27.1	71	4.5	22.6 
58321	2011	7	3	31.9	35.5	28.6	66	4.2	15.3 
58321	2011	7	4	30.6	35.4	26.7	77	1.5	9.3 
58321	2011	7	5	29.9	35.6	26.6	85	1.5	9.3 
58321	2011	7	6	32	36	27.6	75	1.8	24.6 
58321	2011	7	7	28.9	32.8	27.1	76	3.4	27.6 
58321	2011	7	8	25.8	30.9	21.8	80	2.3	9.3 
58321	2011	7	9	28.8	34.3	22.1	68	1.6	17.9 
58321	2011	7	10	28.3	31.9	25.2	74	1.5	9.3 
58321	2011	7	11	27.8	32.2	24	87	2	9.3 
58321	2011	7	12	25.2	27.2	22.9	89	2.2	9.3 
58321	2011	7	13	25.6	27.7	24.3	90	0.8	9.3 
58321	2011	7	14	23.1	26.1	20.7	88	1.5	9.9 
58321	2011	7	15	24.2	26.6	22.7	88	1.7	9.3 
58321	2011	7	16	23.6	25.4	22.5	96	2.2	9.3 
58321	2011	7	17	24.4	25.6	23.3	97	1.9	10.6 
58321	2011	7	18	25.6	28.6	24.3	93	2.4	14.6 
58321	2011	7	19	23.8	25.5	22.9	99	2.1	25.4 
58321	2011	7	20	24.3	28.2	22.7	94	2.4	12.0 
58321	2011	7	21	27.2	32.3	21.6	85	1.3	9.3 
58321	2011	7	22	30.3	34.8	24.9	75	1.7	14.0 
58321	2011	7	23	30.5	35.5	27.3	80	1.9	13.5 
58321	2011	7	24	31.9	36.8	27.3	76	1.7	19.1 
58321	2011	7	25	31.4	36.8	26.8	77	2.9	26.5 
58321	2011	7	26	31.7	36.2	27.4	77	2.2	23.2 
58321	2011	7	27	25.8	31.4	24.1	90	1.4	26.0 
58321	2011	7	28	30.2	34.7	25.5	79	1.8	26.5 
58321	2011	7	29	31.8	36	27.4	77	1.9	24.5 
58321	2011	7	30	32.3	37.1	28.5	71	1.9	25.2 
58321	2011	7	31	29.7	31.7	27.3	75	1.5	29.2 
58321	2011	8	1	28.8	32.6	26.7	84	2.1	21.9 
58321	2011	8	2	28.2	33.1	24.9	87	1.6	28.5 
58321	2011	8	3	25	26.2	24.3	95	1.5	30.6 
58321	2011	8	4	25.7	29.4	23.1	83	1.1	30.7 
58321	2011	8	5	28.1	32.7	24.4	80	1.4	17.8 
58321	2011	8	6	28.6	32.5	26.1	82	2.2	20.9 
58321	2011	8	7	28.8	32.6	26.6	81	2.6	27.3 
58321	2011	8	8	27.8	31.4	25.4	87	1.2	30.0 
58321	2011	8	9	28.8	32.3	25.9	88	1.6	29.4 
58321	2011	8	10	27.8	33	25.6	88	1.9	27.3 
58321	2011	8	11	27.5	30.5	24.3	92	2.1	25.3 
58321	2011	8	12	29.2	33.6	25.6	81	1.4	23.3 
58321	2011	8	13	28.9	33.7	23.9	87	1.8	28.4 
58321	2011	8	14	29.5	33.5	26	84	2.3	25.7 
58321	2011	8	15	31.2	34.4	28.6	77	3.4	17.9 
58321	2011	8	16	31.8	35.3	29.9	76	3.7	9.1 
58321	2011	8	17	31.9	35.2	28.5	76	2.1	26.5 
58321	2011	8	18	32.3	36.3	28	74	2	26.9 
58321	2011	8	19	27	33	23.6	86	2.3	27.6 
58321	2011	8	20	26.2	28.6	24.6	87	2.3	29.0 
58321	2011	8	21	25.4	28.5	23.8	88	2.5	28.7 
58321	2011	8	22	23.8	25.2	22.6	93	2	22.2 
58321	2011	8	23	21.9	23.4	19.9	92	2.3	9.0 
58321	2011	8	24	21.6	26.1	18	84	2	10.7 
58321	2011	8	25	22.1	23.1	21.3	95	1.7	8.9 
58321	2011	8	26	23.7	25.5	21.7	98	1.5	8.9 
58321	2011	8	27	25	27.1	23.5	94	1.2	8.9 
58321	2011	8	28	26	30.7	23.3	92	1.2	12.5 
58321	2011	8	29	25.8	30.2	24.1	96	0.8	23.3 
58321	2011	8	30	24.9	27.9	24.1	97	2.2	24.1 
58321	2011	8	31	25.7	28.8	23.6	91	2.6	21.8 
58321	2011	9	1	27.5	31.7	23.4	79	2.1	10.9 
58321	2011	9	2	27.6	31.9	23.9	75	2.2	8.7 
58321	2011	9	3	26.9	30.9	23.2	71	2	8.7 
58321	2011	9	4	26.3	30.4	21.6	68	1.5	13.1 
58321	2011	9	5	25.4	29.6	23.2	65	2.3	10.6 
58321	2011	9	6	24.3	27.3	22.7	75	2.2	15.9 
58321	2011	9	7	23.2	26.5	20.6	80	2.4	8.6 
58321	2011	9	8	21.1	23.1	20.2	92	1.9	8.5 
58321	2011	9	9	20.7	21.6	20.4	95	2.2	8.5 
58321	2011	9	10	21.9	24.1	20.2	89	2.3	8.4 
58321	2011	9	11	24	27.2	21.2	83	1.9	8.4 
58321	2011	9	12	26	30.5	21.7	84	1.9	9.1 
58321	2011	9	13	27.7	32.7	23.5	82	1.4	8.3 
58321	2011	9	14	28.2	33.5	24.6	84	1.8	8.3 
58321	2011	9	15	27.6	34.6	25.2	87	1.8	8.2 
58321	2011	9	16	25	27.8	23.4	88	2.1	19.2 
58321	2011	9	17	24.3	29.1	19.9	89	2.9	20.1 
58321	2011	9	18	18.2	20.4	16.4	72	4.3	21.2 
58321	2011	9	19	14.2	18.2	12.7	82	3.6	21.6 
58321	2011	9	20	16.3	20.3	13.2	77	2.5	21.8 
58321	2011	9	21	18.6	24.8	13.1	59	1.7	21.7 
58321	2011	9	22	20.3	25.9	15.5	57	1.3	7.9 
58321	2011	9	23	20.4	27.1	14.7	60	1.7	15.8 
58321	2011	9	24	21.6	27.4	14.4	56	1.7	16.9 
58321	2011	9	25	22	27	17.6	60	1.7	7.8 
58321	2011	9	26	23.1	27.4	20.2	70	1.7	7.7 
58321	2011	9	27	23.3	25.6	21.6	83	2.6	7.7 
58321	2011	9	28	25.6	30.4	21.4	77	1.9	7.6 
58321	2011	9	29	19.5	26.8	18.2	88	3	14.8 
58321	2011	9	30	18.5	19.9	17.5	92	2	19.6 
58321	2011	10	1	18.8	20.8	17.3	84	3	8.7 
58321	2011	10	2	16.6	18.6	14.5	88	2.9	8.1 
58321	2011	10	3	17.4	20.4	15.6	72	2.1	18.6 
58321	2011	10	4	17.5	22.4	12.7	65	1.9	18.9 
58321	2011	10	5	18.5	23.9	13.8	71	1.3	17.3 
58321	2011	10	6	19.7	26.9	13.7	73	0.9	16.1 
58321	2011	10	7	19.3	26.2	13.6	76	0.9	11.6 
58321	2011	10	8	20.3	27.1	13.5	69	1.2	8.2 
58321	2011	10	9	21.3	27.9	15.7	65	1.7	15.2 
58321	2011	10	10	22.2	27.7	17.4	77	2.4	14.2 
58321	2011	10	11	21.5	24.1	19.6	77	2.9	6.9 
58321	2011	10	12	18.9	22.1	16.8	87	2.2	6.8 
58321	2011	10	13	17.5	19.3	16	88	1.9	6.7 
58321	2011	10	14	19.7	26	14.3	61	1.8	6.7 
58321	2011	10	15	18.7	23.9	14.6	47	3.1	10.3 
58321	2011	10	16	17.9	24.4	11.8	55	1.3	15.9 
58321	2011	10	17	18.2	26.6	11.4	66	1.2	16.3 
58321	2011	10	18	19.2	25.4	13.1	58	1.6	9.3 
58321	2011	10	19	17.5	22.2	13	59	2.9	13.0 
58321	2011	10	20	18.6	22.7	15.7	63	1.9	14.5 
58321	2011	10	21	19.5	24.3	16.5	72	1	14.4 
58321	2011	10	22	18.8	23.2	14	80	1.2	14.3 
58321	2011	10	23	19.7	22.8	17.5	79	1.7	6.1 
58321	2011	10	24	15.5	17.7	14.2	87	2.7	6.0 
58321	2011	10	25	13.5	17.7	10	62	2.4	6.0 
58321	2011	10	26	13.3	17	9.4	65	2.3	13.2 
58321	2011	10	27	13.8	18.3	10.1	76	1.5	12.8 
58321	2011	10	28	13.7	14.5	13.1	92	1.3	12.9 
58321	2011	10	29	14	14.6	13.3	99	1	11.3 
58321	2011	10	30	16	18.6	14.1	92	1	12.4 
58321	2011	10	31	16.3	20.9	13.4	70	2.2	12.0 
58321	2011	11	1	17.1	23.5	11	76	1.2	10.4 
58321	2011	11	2	18.5	23	14.6	79	2.2	5.4 
58321	2011	11	3	17.9	20.6	15.5	91	1.9	8.0 
58321	2011	11	4	19.9	22.4	17.8	91	1.3	11.2 
58321	2011	11	5	19.5	22.3	18.1	93	3	11.8 
58321	2011	11	6	17.1	18.5	16.9	98	2.6	11.8 
58321	2011	11	7	16	17	15.1	91	3.4	11.9 
58321	2011	11	8	13.5	16.1	11.9	88	3.2	12.0 
58321	2011	11	9	13	14.4	12	76	2.6	11.7 
58321	2011	11	10	12.7	17.4	9.4	67	1.4	10.9 
58321	2011	11	11	11.7	18.6	6.1	74	0.6	6.0 
58321	2011	11	12	13	19.9	7.8	81	1.3	11.3 
58321	2011	11	13	13.5	19	8.2	64	1	10.4 
58321	2011	11	14	14	19.5	9.8	76	1.2	4.7 
58321	2011	11	15	14.9	19.7	11	77	2.1	4.6 
58321	2011	11	16	16.2	22	10.6	81	1.5	6.5 
58321	2011	11	17	17.8	23.9	12.6	89	1.2	7.5 
58321	2011	11	18	15.2	19	13.5	98	1.7	10.2 
58321	2011	11	19	13.7	15.1	11.8	79	2.6	9.6 
58321	2011	11	20	10.9	15.3	7	64	2	9.5 
58321	2011	11	21	10.9	16.6	6.5	52	2	4.7 
58321	2011	11	22	12.7	17	10	70	1.7	9.6 
58321	2011	11	23	10	14.4	7.3	58	3.4	9.2 
58321	2011	11	24	8.5	14.6	3.7	58	2.2	6.6 
58321	2011	11	25	12.4	19.7	6.4	64	1.5	8.4 
58321	2011	11	26	13.6	21.5	7.3	74	1.1	8.5 
58321	2011	11	27	14.5	19	11.4	81	1.1	8.7 
58321	2011	11	28	14.3	20.6	9.9	87	1.2	8.5 
58321	2011	11	29	13.9	16.2	12.8	98	1.9	8.5 
58321	2011	11	30	4.8	13	2.4	95	3.4	8.4 
58321	2011	12	1	3	5.2	1.4	70	3.7	8.2 
58321	2011	12	2	3.8	9.2	-0.9	70	1.3	8.3 
58321	2011	12	3	5.2	10.1	1.3	76	1.3	8.3 
58321	2011	12	4	6.8	11.1	2.3	68	1.7	8.6 
58321	2011	12	5	10	13.3	7.7	80	2.7	7.8 
58321	2011	12	6	9.7	11.6	8.2	91	1.9	6.7 
58321	2011	12	7	6.7	8.5	5.9	97	3.4	8.1 
58321	2011	12	8	6	8.2	3.4	68	3.7	7.8 
58321	2011	12	9	1.6	4.9	-1.2	53	2.9	7.9 
58321	2011	12	10	0.9	6.5	-2.9	64	1.6	7.9 
58321	2011	12	11	1.2	8.3	-3.9	69	1.4	7.1 
58321	2011	12	12	2.5	9.7	-2.7	67	0.9	3.6 
58321	2011	12	13	3.5	10.5	-2	67	0.9	3.6 
58321	2011	12	14	4.9	12.1	-1.4	69	1.2	3.6 
58321	2011	12	15	5	8.1	3	61	3.6	3.5 
58321	2011	12	16	1.8	5.8	-2.7	49	1.7	7.3 
58321	2011	12	17	1	5.9	-4.4	46	1.3	7.6 
58321	2011	12	18	1.4	5.3	-0.7	60	1	7.8 
58321	2011	12	19	2.2	9.3	-3.6	77	1.1	5.5 
58321	2011	12	20	3.7	7.9	0.1	83	1.4	7.1 
58321	2011	12	21	4.9	8	2.6	88	1.7	7.2 
58321	2011	12	22	3	6.6	0.7	57	2.7	7.4 
58321	2011	12	23	1.1	7.1	-4	61	1.1	6.7 
58321	2011	12	24	1.8	9.5	-3.3	58	1.3	3.5 
58321	2011	12	25	1.9	10.1	-2.5	59	1	4.4 
58321	2011	12	26	3.2	8.9	-1.8	55	1.6	7.4 
58321	2011	12	27	6.1	7.7	4.2	70	2	7.5 
58321	2011	12	28	5.5	10.3	2	78	1.3	7.3 
58321	2011	12	29	5	9	1.5	87	2.7	7.0 
58321	2011	12	30	5.2	9	2.6	62	2	7.9 
58321	2011	12	31	3.4	9.6	-0.4	79	0.9	7.8 
58321	2012	1	1	3.2	8	-0.1	85	0.7	4.1 
58321	2012	1	2	3.5	8.5	-1.6	75	1.3	6.8 
58321	2012	1	3	2.2	4.7	1.6	65	2.5	3.6 
58321	2012	1	4	-0.3	5.5	-4.9	52	1.2	7.9 
58321	2012	1	5	1.2	6.1	-4.8	40	1.4	7.6 
58321	2012	1	6	3.1	7.4	-0.8	42	1.9	7.9 
58321	2012	1	7	3.5	7.7	-1.2	56	2.6	6.6 
58321	2012	1	8	5.1	7.9	3.2	73	1.9	3.8 
58321	2012	1	9	4.4	7.3	1.3	84	0.9	3.8 
58321	2012	1	10	5.1	9	-0.1	75	1.6	6.0 
58321	2012	1	11	4.1	7	2.3	61	2.2	7.2 
58321	2012	1	12	2.5	4.4	0	69	1.3	3.9 
58321	2012	1	13	4.7	5.9	3.5	72	0.9	4.0 
58321	2012	1	14	4	5.5	3.3	89	1.6	4.0 
58321	2012	1	15	4.5	5.1	3.6	86	1.9	4.0 
58321	2012	1	16	5.6	7.6	4.3	80	1.7	4.1 
58321	2012	1	17	5.1	7.6	1.1	86	1.6	4.8 
58321	2012	1	18	5	6.3	4.6	93	2.2	4.2 
58321	2012	1	19	5.4	6.5	4.5	94	2.5	4.2 
58321	2012	1	20	4.7	6.2	3.1	76	2.2	4.3 
58321	2012	1	21	0.9	4.8	-0.9	84	3.2	4.3 
58321	2012	1	22	-2.1	-0.3	-3.5	74	2.3	8.3 
58321	2012	1	23	-2.5	1.5	-6.6	71	1.4	9.3 
58321	2012	1	24	-0.4	3.1	-3.7	61	1.6	6.9 
58321	2012	1	25	-0.7	4.6	-5.2	61	1.4	9.2 
58321	2012	1	26	1.8	8.3	-2.8	69	1.8	9.9 
58321	2012	1	27	3.1	8.1	-2.7	76	1.4	7.9 
58321	2012	1	28	4.7	6.1	3.4	94	2.6	4.7 
58321	2012	1	29	5.4	7.9	3.5	78	2	4.8 
58321	2012	1	30	4.4	6.6	2.3	84	1.7	4.8 
58321	2012	1	31	4.9	12.3	-1.1	78	2.2	9.8 
58321	2012	2	1	2.6	7.6	0.7	84	2.4	4.9 
58321	2012	2	2	0.7	3.4	-2.1	43	2.9	10.9 
58321	2012	2	3	1	6.7	-3.6	51	1.8	11.2 
58321	2012	2	4	3.3	7.5	-1.1	60	1.5	6.2 
58321	2012	2	5	5.3	10.8	-1.2	74	1.4	10.7 
58321	2012	2	6	6.7	8.9	5.3	86	2.2	5.2 
58321	2012	2	7	1.5	7.8	-0.7	31	2.7	12.6 
58321	2012	2	8	0.9	5.8	-3	28	1.8	9.6 
58321	2012	2	9	0.1	3.3	-3.3	56	1.5	5.4 
58321	2012	2	10	1.6	5.9	-0.5	66	1	9.4 
58321	2012	2	11	1.9	8.1	-3.8	66	1.2	12.9 
58321	2012	2	12	3.4	5	0.6	90	1.2	5.6 
58321	2012	2	13	4	5	3.2	90	2.2	5.7 
58321	2012	2	14	4.5	5.6	3.3	93	1.7	5.8 
58321	2012	2	15	2.6	5.6	1.2	93	3.4	5.8 
58321	2012	2	16	3.6	7.4	1.5	81	1.7	10.4 
58321	2012	2	17	4.3	8.2	2.3	62	1.7	11.1 
58321	2012	2	18	2.3	6.9	-2.5	36	1.5	14.1 
58321	2012	2	19	3.3	9	-2	49	1.4	14.9 
58321	2012	2	20	3.7	5.7	-0.5	65	1.4	6.2 
58321	2012	2	21	7.1	11.9	4.8	79	1.4	6.6 
58321	2012	2	22	7.4	8.1	6.7	96	1.2	6.3 
58321	2012	2	23	6.7	7.9	6.1	87	2.5	6.4 
58321	2012	2	24	3.4	6.4	2.6	77	2.8	6.4 
58321	2012	2	25	3.3	4.9	1.4	66	2.1	6.5 
58321	2012	2	26	3.8	6.7	0.5	42	2.6	13.6 
58321	2012	2	27	3.8	6.8	0.3	59	2.3	11.7 
58321	2012	2	28	3.8	5.1	2	80	2.6	6.7 
58321	2012	2	29	4.4	5.8	2.5	85	1.3	6.8 
58321	2012	3	1	5.5	8.1	3.5	89	2	6.8 
58321	2012	3	2	5.4	7.1	4.8	90	2.5	6.9 
58321	2012	3	3	5	6.2	4.4	85	2.5	6.9 
58321	2012	3	4	4.6	5.1	3.9	96	1.7	7.0 
58321	2012	3	5	4.1	6.9	2.7	90	2	7.1 
58321	2012	3	6	6.5	12.8	-0.4	78	1.6	14.9 
58321	2012	3	7	6.9	10.8	5.6	80	2.1	7.2 
58321	2012	3	8	5.4	7.5	3.8	82	2.3	7.3 
58321	2012	3	9	6.7	9.5	4.5	63	2.3	9.1 
58321	2012	3	10	5.9	11.9	0.8	73	1.3	16.5 
58321	2012	3	11	6.2	10.1	2.1	63	2.9	16.1 
58321	2012	3	12	5.5	10.4	0.4	54	1.8	16.2 
58321	2012	3	13	8	16	1.9	58	1.3	18.6 
58321	2012	3	14	13.1	20.9	4.3	46	2.1	18.9 
58321	2012	3	15	11.9	16.2	9.8	74	2.7	7.7 
58321	2012	3	16	9.8	11.6	8.2	89	2.3	7.7 
58321	2012	3	17	9.5	12.1	5.6	91	1.3	9.7 
58321	2012	3	18	12.5	17.6	7.8	79	2	16.5 
58321	2012	3	19	6.5	14.2	4.8	82	4.5	7.9 
58321	2012	3	20	7.1	11.2	4.2	79	2.4	12.9 
58321	2012	3	21	9.7	14.6	4.1	64	2.7	16.2 
58321	2012	3	22	8.6	13.4	6.5	87	2.8	8.0 
58321	2012	3	23	9.6	15.6	5.8	64	3.9	17.3 
58321	2012	3	24	11.7	19.2	5.8	37	2.3	23.2 
58321	2012	3	25	13.3	22.7	4.5	52	1.4	22.7 
58321	2012	3	26	15.3	23	7.4	56	2	21.9 
58321	2012	3	27	18.7	26.8	12	45	1.6	22.8 
58321	2012	3	28	19.5	26.8	11.3	47	2	22.2 
58321	2012	3	29	17.1	21	15.7	63	1.4	8.4 
58321	2012	3	30	14.7	17.1	14	82	1.3	8.4 
58321	2012	3	31	14.5	21.6	8	51	2.4	23.9 
58321	2012	4	1	17.4	23.6	11.8	48	3.5	24.4 
58321	2012	4	2	18.4	27	12.5	57	3.4	20.9 
58321	2012	4	3	12.1	19.2	6.8	59	2.9	23.7 
58321	2012	4	4	15.5	22	8.7	64	1.8	18.7 
58321	2012	4	5	15.8	22.6	9.1	69	1.9	21.3 
58321	2012	4	6	18.7	25.7	11.4	48	2	22.8 
58321	2012	4	7	18.6	24.6	11.4	45	1.6	23.5 
58321	2012	4	8	19.5	25.4	14.7	56	1.8	18.2 
58321	2012	4	9	16.8	21.8	14.7	86	1.4	10.3 
58321	2012	4	10	19.9	24.7	15.1	88	1.7	19.6 
58321	2012	4	11	19.3	23	16.1	75	2.6	22.2 
58321	2012	4	12	16.5	20.9	12.1	79	2.5	10.3 
58321	2012	4	13	15.7	22.4	11.3	68	2.4	21.5 
58321	2012	4	14	17.1	22.1	10.7	73	1.3	16.7 
58321	2012	4	15	18.7	23.4	12.4	62	1.1	19.0 
58321	2012	4	16	18.8	24.9	11.9	64	1.6	19.7 
58321	2012	4	17	19.4	25.2	14.3	67	3.1	22.3 
58321	2012	4	18	19.2	21.7	16.7	63	1.5	9.0 
58321	2012	4	19	19.8	25.4	13.9	74	1.8	26.4 
58321	2012	4	20	15.7	20.2	14.7	87	1.8	9.1 
58321	2012	4	21	16.3	21.1	13.8	85	2.5	15.3 
58321	2012	4	22	20.1	27.3	12.6	74	3	27.3 
58321	2012	4	23	25.3	30.7	19.1	52	4	28.0 
58321	2012	4	24	22.2	27.2	20.9	93	3.1	9.1 
58321	2012	4	25	18.5	22.4	15.8	65	4.5	20.4 
58321	2012	4	26	19.2	25.4	11	51	2.3	27.7 
58321	2012	4	27	21.4	28.8	11.8	50	2.1	28.8 
58321	2012	4	28	24.1	29.2	17.3	61	2.5	27.0 
58321	2012	4	29	23.3	27.2	20.6	84	1.5	9.2 
58321	2012	4	30	19.6	23.1	18.3	88	3	9.2 
58321	2012	5	1	18.1	19.3	16.9	92	2.9	9.2 
58321	2012	5	2	20.8	27.1	14.9	76	1.4	25.5 
58321	2012	5	3	22.2	26.8	17.6	78	1.3	15.1 
58321	2012	5	4	24.7	30.5	20.4	59	1.4	25.8 
