#UTCTIME
StationID,DATETIME,Type,VALUE
1,2015-08-12 00:00:00,Q,0.3319
1,2015-08-13 00:00:00,Q,0.4387
1,2015-08-14 00:00:00,Q,0.5954
1,2015-08-15 00:00:00,Q,0.525
1,2015-08-16 00:00:00,Q,0.3626
1,2015-08-17 00:00:00,Q,0.5665
1,2015-08-18 00:00:00,Q,0.3675
1,2015-08-19 00:00:00,Q,0.4159
1,2015-08-20 00:00:00,Q,0.2601
1,2015-08-21 00:00:00,Q,0.205
1,2015-11-10 00:00:00,Q,0.2034
1,2015-11-11 00:00:00,Q,0.3194
1,2015-11-12 00:00:00,Q,0.2585
1,2015-11-13 00:00:00,Q,0.6436
1,2015-11-14 00:00:00,Q,0.5805
1,2015-11-15 00:00:00,Q,0.2743
1,2015-12-05 00:00:00,Q,0.4467
1,2015-12-06 00:00:00,Q,0.3823
1,2015-12-07 00:00:00,Q,0.1925
1,2015-12-08 00:00:00,Q,0.2411
1,2015-12-09 00:00:00,Q,0.8281
1,2015-12-10 00:00:00,Q,0.5422
1,2015-12-11 00:00:00,Q,0.2442
1,2015-12-12 00:00:00,Q,0.2204
1,2015-12-13 00:00:00,Q,0.4526
1,2015-12-14 00:00:00,Q,0.4148
1,2015-12-15 00:00:00,Q,0.1949
