#UTCTIME
#TIMESTEP 300
StationID,DATETIME,Type,VALUE
1,2015-11-10 21:00:00,Q,0.257
1,2015-11-10 23:25:00,Q,0.231
1,2015-11-11 02:00:00,Q,0.231
1,2015-11-11 07:00:00,Q,0.245
1,2015-11-11 08:30:00,Q,0.299
1,2015-11-11 09:00:00,Q,0.343
1,2015-11-11 10:00:00,Q,0.403
1,2015-11-11 10:30:00,Q,0.465
1,2015-11-11 12:00:00,Q,0.481
1,2015-11-11 12:30:00,Q,0.449
1,2015-11-11 14:00:00,Q,0.388
1,2015-11-11 16:00:00,Q,0.343
1,2015-11-11 21:00:00,Q,0.271
1,2015-11-11 22:00:00,Q,0.285
1,2015-11-11 23:00:00,Q,0.328
1,2015-11-12 00:00:00,Q,0.358
1,2015-11-12 01:30:00,Q,0.299
1,2015-11-12 08:00:00,Q,0.245
1,2015-11-12 16:00:00,Q,0.231
1,2015-11-12 17:55:00,Q,0.218
1,2015-11-12 22:00:00,Q,0.205
1,2015-11-12 22:30:00,Q,0.218
1,2015-11-13 00:00:00,Q,0.285
1,2015-11-13 01:00:00,Q,0.373
1,2015-11-13 02:00:00,Q,0.434
1,2015-11-13 03:00:00,Q,0.481
1,2015-11-13 06:00:00,Q,0.546
1,2015-11-13 12:00:00,Q,0.65
1,2015-11-13 16:00:00,Q,0.702
1,2015-11-13 18:00:00,Q,0.755
1,2015-11-13 19:00:00,Q,0.809
1,2015-11-13 20:00:00,Q,0.95
1,2015-11-13 20:30:00,Q,1.02
1,2015-11-13 21:10:00,Q,1.1
1,2015-11-13 21:50:00,Q,1.08
1,2015-11-13 22:00:00,Q,1.0
1,2015-11-14 02:00:00,Q,0.755
1,2015-11-14 06:00:00,Q,0.616
1,2015-11-14 09:00:00,Q,0.513
1,2015-11-14 16:00:00,Q,0.434
1,2015-11-15 00:00:00,Q,0.358
1,2015-11-15 03:30:00,Q,0.313
1,2015-11-15 09:00:00,Q,0.271
1,2015-11-15 16:00:00,Q,0.218
1,2015-11-15 21:30:00,Q,0.205
1,2015-12-05 06:00:00,Q,0.151
1,2015-12-05 07:30:00,Q,0.231
1,2015-12-05 09:00:00,Q,0.328
1,2015-12-05 11:30:00,Q,0.434
1,2015-12-05 12:20:00,Q,0.529
1,2015-12-05 14:00:00,Q,0.616
1,2015-12-05 14:30:00,Q,0.72
1,2015-12-05 15:00:00,Q,0.844
1,2015-12-05 16:00:00,Q,0.915
1,2015-12-05 17:00:00,Q,0.967
1,2015-12-05 17:30:00,Q,1.0
1,2015-12-05 19:00:00,Q,0.809
1,2015-12-05 21:00:00,Q,0.685
1,2015-12-06 00:00:00,Q,0.546
1,2015-12-06 03:00:00,Q,0.481
1,2015-12-06 09:00:00,Q,0.358
1,2015-12-06 16:00:00,Q,0.285
1,2015-12-06 22:00:00,Q,0.218
1,2015-12-07 00:00:00,Q,0.205
1,2015-12-07 02:30:00,Q,0.191
1,2015-12-08 12:10:00,Q,0.191
1,2015-12-08 13:00:00,Q,0.245
1,2015-12-08 16:00:00,Q,0.299
1,2015-12-08 20:00:00,Q,0.343
1,2015-12-09 00:00:00,Q,0.449
1,2015-12-09 01:00:00,Q,0.481
1,2015-12-09 02:00:00,Q,0.529
1,2015-12-09 05:00:00,Q,0.633
1,2015-12-09 08:00:00,Q,0.755
1,2015-12-09 09:00:00,Q,0.827
1,2015-12-09 11:00:00,Q,0.898
1,2015-12-09 12:30:00,Q,0.967
1,2015-12-09 14:00:00,Q,1.02
1,2015-12-09 16:00:00,Q,1.06
1,2015-12-09 17:00:00,Q,1.1
1,2015-12-09 17:30:00,Q,1.13
1,2015-12-09 18:10:00,Q,1.08
1,2015-12-09 20:00:00,Q,0.967
1,2015-12-10 00:00:00,Q,0.844
1,2015-12-10 02:00:00,Q,0.738
1,2015-12-10 04:00:00,Q,0.65
1,2015-12-10 07:00:00,Q,0.563
1,2015-12-10 12:00:00,Q,0.465
1,2015-12-10 16:00:00,Q,0.403
1,2015-12-11 00:00:00,Q,0.299
1,2015-12-11 09:00:00,Q,0.231
1,2015-12-11 12:00:00,Q,0.218
1,2015-12-11 16:00:00,Q,0.205
1,2015-12-11 21:30:00,Q,0.191
1,2015-12-12 17:00:00,Q,0.191
1,2015-12-12 17:30:00,Q,0.245
1,2015-12-12 18:00:00,Q,0.285
1,2015-12-12 19:00:00,Q,0.313
1,2015-12-12 20:00:00,Q,0.285
1,2015-12-12 21:00:00,Q,0.299
1,2015-12-12 22:30:00,Q,0.328
1,2015-12-13 00:00:00,Q,0.285
1,2015-12-13 02:00:00,Q,0.245
1,2015-12-13 05:00:00,Q,0.218
1,2015-12-13 05:30:00,Q,0.218
1,2015-12-13 06:00:00,Q,0.245
1,2015-12-13 08:00:00,Q,0.343
1,2015-12-13 09:20:00,Q,0.434
1,2015-12-13 12:00:00,Q,0.529
1,2015-12-13 16:00:00,Q,0.597
1,2015-12-13 19:30:00,Q,0.65
1,2015-12-13 22:00:00,Q,0.702
1,2015-12-14 00:00:00,Q,0.72
1,2015-12-14 02:00:00,Q,0.65
1,2015-12-14 03:30:00,Q,0.58
1,2015-12-14 07:00:00,Q,0.481
1,2015-12-14 08:00:00,Q,0.449
1,2015-12-14 10:00:00,Q,0.373
1,2015-12-14 12:30:00,Q,0.328
1,2015-12-14 16:00:00,Q,0.271
1,2015-12-14 19:30:00,Q,0.245
1,2015-12-15 00:00:00,Q,0.218
1,2015-12-15 02:30:00,Q,0.205
1,2015-12-15 04:20:00,Q,0.191
1,2015-12-22 07:00:00,Q,0.177
1,2015-12-22 08:30:00,Q,0.205
1,2015-12-22 10:00:00,Q,0.257
1,2015-12-22 12:00:00,Q,0.299
1,2015-12-22 15:00:00,Q,0.343
1,2015-12-22 16:00:00,Q,0.388
1,2015-12-23 00:00:00,Q,0.434
1,2015-12-23 03:00:00,Q,0.481
1,2015-12-23 04:10:00,Q,0.465
1,2015-12-23 06:00:00,Q,0.403
1,2015-12-23 07:00:00,Q,0.373
1,2015-12-23 10:00:00,Q,0.313
1,2015-12-23 11:30:00,Q,0.257
1,2015-12-23 14:00:00,Q,0.231
1,2015-12-23 16:00:00,Q,0.231
1,2015-12-23 22:00:00,Q,0.218
1,2015-12-23 23:30:00,Q,0.205
1,2015-12-26 13:00:00,Q,0.191
1,2015-12-26 13:30:00,Q,0.205
1,2015-12-26 14:20:00,Q,0.257
1,2015-12-26 15:00:00,Q,0.299
1,2015-12-26 16:00:00,Q,0.328
1,2015-12-26 18:00:00,Q,0.358
1,2015-12-26 19:30:00,Q,0.403
1,2015-12-26 21:00:00,Q,0.434
1,2015-12-26 22:30:00,Q,0.388
1,2015-12-27 00:00:00,Q,0.328
1,2015-12-27 01:00:00,Q,0.285
1,2015-12-27 03:00:00,Q,0.257
1,2015-12-27 09:00:00,Q,0.231
1,2015-12-27 16:00:00,Q,0.205
1,2015-12-27 17:30:00,Q,0.191
