#UTCTIME
StationID,DATETIME,Type,VALUE
1,2013-05-23 00:00:00,SED,0.0533
1,2013-05-24 00:00:00,SED,0.1032
1,2013-05-25 00:00:00,SED,0.0696
1,2013-05-26 00:00:00,SED,0.0494
1,2013-05-27 00:00:00,SED,0.0489
1,2013-05-28 00:00:00,SED,0.0414
1,2013-05-29 00:00:00,SED,0.0368
1,2013-05-30 00:00:00,SED,0.02
1,2013-06-04 00:00:00,SED,0.1805
1,2013-06-05 00:00:00,SED,0.111
1,2013-06-06 00:00:00,SED,0.1686
1,2013-06-07 00:00:00,SED,0.1771
1,2013-06-08 00:00:00,SED,0.2092
1,2013-06-09 00:00:00,SED,0.2479
1,2013-06-10 00:00:00,SED,0.3936
1,2013-06-11 00:00:00,SED,0.1398
1,2013-12-15 00:00:00,SED,0.5774
1,2013-12-16 00:00:00,SED,0.9989
1,2013-12-17 00:00:00,SED,0.1775
1,2013-12-18 00:00:00,SED,0
