StationID	Y	M	D	TMEAN	TMAX	TMIN	RM	WS	SSD
58345	2014	1	4	6	10.7	4	71	0.7	0
58345	2014	1	5	3.8	12.7	-1.6	77	0.8	5.5
58345	2014	1	6	6.8	12.8	1.3	76	3.3	8.5
58345	2014	1	7	8.4	9.4	7.2	88	1.4	0
58345	2014	1	8	6	8.7	4	88	2.5	0
58345	2014	1	9	2.1	5.3	-1.4	72	1.7	8.6
58345	2014	1	10	2.9	7.8	-2	77	2.3	8.2
58345	2014	1	11	4.6	5.4	4.2	86	2.6	0
58345	2014	1	12	5.6	8	4.2	86	0.8	0
58345	2014	1	13	3.3	6	1.3	80	1.8	2.5
58345	2014	1	14	2.2	7.1	-1.8	75	1.1	8.3
58345	2014	1	15	1.4	7	-3	76	1.4	8.7
58345	2014	1	16	4.4	11.5	-0.9	73	0.8	8.9
58345	2014	1	17	6.5	12.5	2.2	69	1.3	7.7
58345	2014	1	18	3.4	7.6	1.5	75	1.6	0
58345	2014	1	19	3.5	11.7	-3.2	70	1	7.9
58345	2014	1	20	6.1	10.8	4.1	45	2.1	8.3
58345	2014	1	21	2.6	7.3	-0.6	41	1	9.1
58345	2014	1	22	0.2	8.7	-5.4	63	1.2	9.3
58345	2014	1	23	3	13	-4.4	65	1	9.9
58345	2014	1	24	6.5	17.7	-1	70	0.9	9.4
58345	2014	1	25	10.1	12.6	4.4	52	2.6	0
58345	2014	1	26	6	9.6	3.9	67	2.5	8.4
58345	2014	1	27	6.6	14.5	1.3	71	0.9	8.4
58345	2014	1	28	7.7	13.4	3.8	76	1.8	4.6
58345	2014	1	29	8.1	9.8	7.2	90	2.1	0
58345	2014	1	30	8.9	17.3	4.6	90	0.9	5.2
58345	2014	1	31	10.7	15.9	6.7	90	2.1	6.1
58345	2014	2	1	14.6	23.8	8.7	78	1.4	7.4
58345	2014	2	2	11.9	15.5	10.7	91	1.5	0
58345	2014	2	3	8.2	11.9	4.3	83	2.8	0
58345	2014	2	4	3.5	6.6	0.2	58	3.4	7
58345	2014	2	5	3.5	5.1	1.8	86	4.9	0
58345	2014	2	6	5.4	5.8	4.6	96	1.9	0
58345	2014	2	7	2.4	5.8	1.4	94	2.3	0
58345	2014	2	8	1.4	2.3	0.3	75	2.6	0.6
58345	2014	2	9	0.4	1.7	-0.9	72	4.1	0
58345	2014	2	10	-1.6	1.2	-3.7	64	2.7	6.6
58345	2014	2	11	-0.8	2.6	-4.1	62	1.4	9.2
58345	2014	2	12	0.8	3.8	-2.3	71	1.6	1.2
58345	2014	2	13	2.7	5.9	0.3	82	2.1	1.7
58345	2014	2	14	2.5	6.9	-1.5	76	0.7	6.3
58345	2014	2	15	2.9	8.8	-2.3	71	2	9.5
58345	2014	2	16	6	7.1	4.8	92	2	0
58345	2014	2	17	6.3	6.8	5.8	96	2.2	0
58345	2014	2	18	1.3	5.8	0.3	95	2.2	0
58345	2014	2	19	2.5	5.8	0.5	82	2	6.8
58345	2014	2	20	4.1	9.4	-0.2	73	1.5	8.4
58345	2014	2	21	3.8	10	-0.7	80	2	8.4
58345	2014	2	22	7	11.9	3.5	77	4	8.6
58345	2014	2	23	8.2	12.3	5	75	3.6	9.5
58345	2014	2	24	8.3	10	6.6	85	4.7	0
58345	2014	2	25	9.6	10.9	7.5	96	3.7	0
58345	2014	2	26	10.1	11.1	9.1	94	1.2	0
58345	2014	2	27	11.3	13.5	9.5	89	1.3	0
58345	2014	2	28	8.9	11.8	8	93	3.9	0
58345	2014	3	1	5.3	8.1	4.3	91	1.6	0
58345	2014	3	2	7.2	10.7	3.8	69	1	5.7
58345	2014	3	3	9	13.9	4.6	64	3.5	9.1
58345	2014	3	4	9.1	11.6	8.1	88	0.9	0
58345	2014	3	5	8.3	11.8	5.3	70	3.4	7.9
58345	2014	3	6	5.7	7.8	5.1	71	3.3	0
58345	2014	3	7	6.1	10.7	1	71	2.2	8.2
58345	2014	3	8	5.9	8.4	5.1	75	2.7	0
58345	2014	3	9	7.7	13.8	3.2	71	0.7	9.7
58345	2014	3	10	8.4	15.6	2.1	68	1.7	9.6
58345	2014	3	11	11.5	18.5	4.7	71	2.1	8.7
58345	2014	3	12	11.6	13.3	8.6	91	2	0
58345	2014	3	13	7.5	11.2	6	55	2.2	7.2
58345	2014	3	14	10.6	17.4	2.8	49	2.4	10.2
58345	2014	3	15	13.1	22.2	4.7	53	0.5	9.7
58345	2014	3	16	14.5	22.6	6.1	62	1.9	8.4
58345	2014	3	17	18.8	25.3	14.3	65	1.3	10
58345	2014	3	18	18.2	25.2	12.1	68	1.8	9.5
58345	2014	3	19	10.6	17.5	9	80	3.4	0
58345	2014	3	20	10.3	13.2	8.3	60	1.6	2.4
58345	2014	3	21	9.9	15.5	2.9	47	1.6	11.1
58345	2014	3	22	11.2	18.7	4.4	54	1.8	10.6
58345	2014	3	23	13.9	19.1	7.1	59	2.8	9.8
58345	2014	3	24	15.7	20.4	11.5	72	1	0.3
58345	2014	3	25	17.1	22.4	13.5	80	1.8	3.1
58345	2014	3	26	17.6	21.9	14.5	77	1.6	9
58345	2014	3	27	16.8	22.2	12.1	80	3	10.6
58345	2014	3	28	17.7	22.3	14.6	86	2.1	6.3
58345	2014	3	29	17.5	19.1	16.1	93	1.3	0
58345	2014	3	30	16.1	21.1	11.1	66	1.7	9.1
58345	2014	3	31	14.1	16.4	12.5	64	3.9	0
58345	2014	4	1	13.8	18.5	10.2	77	1.4	4.9
58345	2014	4	2	15.5	20.7	9.6	78	2.4	10.4
58345	2014	4	3	17.1	22	12.3	69	3	8.1
58345	2014	4	4	14.5	21.2	7.7	46	0.4	10.9
58345	2014	4	5	13.8	19	8.7	57	3	9.7
58345	2014	4	6	12.7	18.1	6.9	45	3.2	10.2
58345	2014	4	7	15.5	20.7	11.3	68	1.3	7.2
58345	2014	4	8	17.7	23	15.4	78	0.8	3.8
58345	2014	4	9	18	24.6	12.3	73	1.3	9.7
58345	2014	4	10	19.6	25.7	12.9	65	2.8	10.6
58345	2014	4	11	16.9	20.9	16	75	3.1	0.5
58345	2014	4	12	15.6	16.6	14.7	93	2.4	0
58345	2014	4	13	14.2	16.9	13.3	89	1.5	1.3
58345	2014	4	14	15.4	21.4	9.3	78	2	10.4
58345	2014	4	15	16.9	21.9	11.8	63	4	8.5
58345	2014	4	16	15.6	18.8	13.4	87	1.4	0
58345	2014	4	17	16.8	19	15.2	90	1.6	0
58345	2014	4	18	16.2	18.2	14.3	85	2.4	3.4
58345	2014	4	19	14.3	15.7	13	93	2.5	0
58345	2014	4	20	15.2	17.2	13.6	85	1.6	0
58345	2014	4	21	13.6	15.6	12.9	94	2.5	0
58345	2014	4	22	14.8	20.2	11.9	77	1.3	6.3
58345	2014	4	23	16.3	22	10.3	61	2.6	10.9
58345	2014	4	24	18.1	22.6	13	68	2.9	10.8
58345	2014	4	25	18.5	21.4	17.2	81	3.6	2.1
58345	2014	4	26	17.8	19.5	16.9	94	0.9	0
58345	2014	4	27	16.5	17.9	15.9	89	2	0
58345	2014	4	28	17.2	20.4	15.9	74	1.9	3.5
58345	2014	4	29	17.6	23.8	12.5	69	1.2	10.5
58345	2014	4	30	18.5	25.2	11.5	65	1.4	11.1
58345	2014	5	1	21.5	29.5	13.6	59	0.7	10.9
58345	2014	5	2	22.3	27.7	16.2	53	2.1	10.9
58345	2014	5	3	17.6	22	16.1	64	2.7	2.7
58345	2014	5	4	15.7	17.5	14.2	77	1.2	0
58345	2014	5	5	15.6	20.8	9.4	59	1.5	10.6
58345	2014	5	6	17.2	24.2	10.6	50	1.5	11.8
58345	2014	5	7	21.5	29.8	12.2	51	0.9	11.3
58345	2014	5	8	22.2	27.9	17.5	61	2.1	11.2
58345	2014	5	9	19.1	23.5	16.3	61	3.5	6.9
58345	2014	5	10	19	21.1	17.1	90	3.4	0
58345	2014	5	11	19.3	21.3	17.7	88	1.1	0
58345	2014	5	12	21.6	28.5	16	64	1.3	11
58345	2014	5	13	21.4	26.7	17.5	68	1.3	4
58345	2014	5	14	22.4	26.6	18.6	83	1.3	0.9
58345	2014	5	15	23.1	27.4	19.6	54	2.2	10.4
58345	2014	5	16	23.1	30.3	17	65	1.6	6.7
58345	2014	5	17	20.7	24.3	19.5	76	1.7	0
58345	2014	5	18	19.6	20.7	19	84	1.7	0
58345	2014	5	19	19.5	23.3	16.3	85	1.2	2.4
58345	2014	5	20	22.8	28.5	18.7	73	1	8.7
58345	2014	5	21	24.2	30.2	17.9	65	2	9.6
58345	2014	5	22	24.1	29.8	21	65	2.8	11.2
58345	2014	5	23	24.1	28.7	19.4	64	4.5	8.6
58345	2014	5	24	25.6	30.8	21.4	70	2.6	9.1
58345	2014	5	25	25.2	28	23.6	82	1.1	2.7
58345	2014	5	26	27.7	32.8	23.9	50	1.2	9.9
58345	2014	5	27	28.1	33.4	22.9	46	2.5	10.4
58345	2014	5	28	29.4	34.4	24.1	45	1.7	11.2
58345	2014	5	29	29.1	35.4	23.2	55	1	9.1
58345	2014	5	30	29.8	35.2	22.2	44	1.7	11.6
58345	2014	5	31	25.7	29.1	23.3	67	2.9	4.6
58345	2014	6	1	24.3	25.7	23.2	88	2	0
58345	2014	6	2	22.4	24.8	20.6	81	2.4	0
58345	2014	6	3	22.5	25.3	20	67	2.2	3
58345	2014	6	4	23.5	27.2	19.1	68	1.6	6.3
58345	2014	6	5	24.3	29.6	18.7	71	1	9.6
58345	2014	6	6	25.8	30.5	21.6	69	1.3	8.8
58345	2014	6	7	27	32.3	21.5	64	1.1	9.4
58345	2014	6	8	26.6	30.3	23.7	72	2.3	3.7
58345	2014	6	9	25.1	28.9	21.7	71	3.4	10.4
58345	2014	6	10	25.9	30.1	22.2	66	2.4	11.4
58345	2014	6	11	25.2	29.6	21.1	68	2.1	10.4
58345	2014	6	12	25.9	30.3	21.9	62	1.5	10.4
58345	2014	6	13	27.6	32.9	20.6	53	1.1	8.1
58345	2014	6	14	28.5	34	23.4	55	0.8	7.9
58345	2014	6	15	27	29	25.7	62	2.6	0
58345	2014	6	16	25.2	27.9	23.7	80	3.4	0
58345	2014	6	17	23.3	24.9	21.5	85	1.9	0
58345	2014	6	18	24.1	27.2	21.7	81	2.2	4.7
58345	2014	6	19	25.5	29.8	21.1	77	2.9	10.9
58345	2014	6	20	25.6	27.8	24	86	2	0
58345	2014	6	21	23.7	25.8	22.7	90	1.6	0
58345	2014	6	22	24	27	22	80	1.5	0
58345	2014	6	23	23.7	27	21.5	82	1	4
58345	2014	6	24	25.7	30.6	20.6	73	1.5	11.1
58345	2014	6	25	22.9	26.5	20.2	84	1.4	0
58345	2014	6	26	21.7	22.1	20.5	96	2	0
58345	2014	6	27	22.9	25.3	21.4	89	0.5	0
58345	2014	6	28	24.8	30.3	20.3	81	0.3	5.9
58345	2014	6	29	27.2	31.1	23.3	67	0.8	0
58345	2014	6	30	25.2	27.7	23.1	70	1.4	3.9
58345	2014	7	1	22.6	24.6	21	91	1	0
58345	2014	7	2	24	25.6	22.1	92	1.2	0
58345	2014	7	3	26.2	30.2	23	79	1.3	9.7
58345	2014	7	4	24.6	26.5	23.5	90	2.6	0
58345	2014	7	5	23.4	24.9	21.4	94	2.2	0
58345	2014	7	6	24.3	28.1	22	79	1.7	3.7
58345	2014	7	7	24.8	29.3	21.1	80	1	7.2
58345	2014	7	8	27	30.8	22.9	78	2	9.7
58345	2014	7	9	26.4	30	23.8	82	1.5	1.2
58345	2014	7	10	29.4	34	24.3	76	1.1	9.8
58345	2014	7	11	29.7	35.2	26.1	78	1.7	6.7
58345	2014	7	12	26.3	29.7	23.4	90	1.7	0
58345	2014	7	13	24.7	27.3	22.8	85	1.1	0
58345	2014	7	14	26.3	30.7	22.1	81	1.7	6.7
58345	2014	7	15	25	27.5	23.9	85	1.2	0
58345	2014	7	16	24.6	27.3	23.5	90	2	0
58345	2014	7	17	27.4	32.8	24.2	82	0.7	6.6
58345	2014	7	18	28.9	32	25.9	86	1.7	5.5
58345	2014	7	19	30.3	34.2	27.3	83	1.4	6.4
58345	2014	7	20	31	35.6	26.6	72	0.9	11.7
58345	2014	7	21	31.5	35.8	27	71	1.7	11.8
58345	2014	7	22	31.5	36.3	27.7	73	1.8	10.9
58345	2014	7	23	31.2	35.3	27.2	73	2.8	12.2
58345	2014	7	24	29.1	34.4	28.1	83	3.4	0
58345	2014	7	25	27.5	30	25.5	81	2.6	1.9
58345	2014	7	26	27	31.4	24.9	85	1.3	2.2
58345	2014	7	27	25.3	31	22.9	94	2.4	0
58345	2014	7	28	26.2	30.8	23	86	0.6	5.8
58345	2014	7	29	29.2	34.1	25.2	81	0.9	9.7
58345	2014	7	30	31.1	35.4	26.4	76	1.5	11.2
58345	2014	7	31	30.2	34.7	26.8	78	1.7	10.6
58345	2014	8	1	27.4	29.2	25.6	83	2.7	3.9
58345	2014	8	2	27.9	31.5	25.4	80	2.1	3.5
58345	2014	8	3	30.4	35.4	26.4	75	1.2	11.2
58345	2014	8	4	31.3	35.7	26.7	76	0.6	9.4
58345	2014	8	5	32	36.7	28	72	1.6	11
58345	2014	8	6	30.9	36.2	27.9	78	1.5	9.4
58345	2014	8	7	28.1	31.9	26.7	89	1.9	2.2
58345	2014	8	8	24.7	27.8	23.9	89	2.2	0
58345	2014	8	9	26	28.4	24.1	89	1.5	0
58345	2014	8	10	25	27.7	23.4	84	1.5	0
58345	2014	8	11	26.1	30	23.4	78	0.8	3.5
58345	2014	8	12	25.4	28.3	24.6	76	1.2	0
58345	2014	8	13	25.1	27.5	23.2	87	1	0
58345	2014	8	14	22.8	24.3	22.4	95	1.3	0
58345	2014	8	15	24.6	28.1	22.4	87	1.1	0
58345	2014	8	16	25	29.2	22.3	87	1.2	0
58345	2014	8	17	21.2	24.7	19.7	95	1.7	0
58345	2014	8	18	22.7	24.2	21.3	92	0.5	0
58345	2014	8	19	23.4	26.3	21.9	90	0.7	1.4
58345	2014	8	20	23.5	25.8	22.1	89	1.1	0.9
58345	2014	8	21	24.4	29.5	20	84	0.7	11
58345	2014	8	22	26.9	31.8	23.1	83	0.9	9.1
58345	2014	8	23	29.2	33.8	25.5	77	0.5	9
58345	2014	8	24	27.6	32.2	24.6	82	1.8	1
58345	2014	8	25	26.2	29.8	24	79	1.5	8.7
58345	2014	8	26	25.6	28	22.9	84	1.5	1.4
58345	2014	8	27	21.6	25.2	20.1	92	2.7	0
58345	2014	8	28	23.5	27.2	20.8	88	1.9	0.6
58345	2014	8	29	23.7	25.8	22.9	93	1	0
58345	2014	8	30	24.5	28.8	21.1	86	0.9	6.9
58345	2014	8	31	25.3	27.3	23.8	89	2.3	0
58345	2014	9	1	25.3	28.2	23.8	88	1.7	1.7
58345	2014	9	2	26	30.3	23.3	87	1	5.8
58345	2014	9	3	24	27.6	22.7	83	1.9	7
58345	2014	9	4	23.6	28.6	20.6	78	1	9.5
58345	2014	9	5	24.6	29.2	21.3	81	1.2	3.6
58345	2014	9	6	26.2	30.1	23.9	85	1.6	4.2
58345	2014	9	7	26.3	30.6	22.8	77	1.5	10.6
58345	2014	9	8	25.1	26.8	23.9	88	0.7	0
58345	2014	9	9	25.3	28.6	23.7	84	1.8	0.8
58345	2014	9	10	24.7	25.9	24	85	2.4	0
58345	2014	9	11	24.1	26.2	22.9	77	2.8	0
58345	2014	9	12	22.8	25.8	19.7	88	2.1	0
58345	2014	9	13	21.5	23.6	19.8	95	1.5	0
58345	2014	9	14	24.1	27.8	21.9	86	1.3	0
58345	2014	9	15	24.4	27.9	22.7	78	3.2	6.2
58345	2014	9	16	23.7	27.2	21.1	77	2.5	2.6
58345	2014	9	17	24.7	27.7	22.4	81	2.1	2.3
58345	2014	9	18	20.6	24.2	18.8	89	3	0
58345	2014	9	19	19.2	21.3	17.5	89	0.8	0
58345	2014	9	20	21.1	26.5	16.2	80	1	10.4
58345	2014	9	21	22.8	27.6	19.3	78	2	10.1
58345	2014	9	22	21.7	24.5	20	81	2.9	0.6
58345	2014	9	23	22.9	24.4	21	92	2.8	0
58345	2014	9	24	23.6	28.2	21.6	81	1.2	7
58345	2014	9	25	22.9	28.1	19	80	1.3	7.8
58345	2014	9	26	23.4	27.1	20.4	81	1.4	3.1
58345	2014	9	27	25.1	30	21.3	84	1.3	7
58345	2014	9	28	26.1	30.8	22.6	84	2.8	9.2
58345	2014	9	29	23.7	25.9	21.2	90	1.9	0
58345	2014	9	30	20.1	21.8	18.7	82	2.4	0
58345	2014	10	1	18.7	23.6	13.6	75	1.7	10.1
58345	2014	10	2	21.4	26.3	17.1	78	0.8	4.3
58345	2014	10	3	21.2	25.8	17.4	79	1.2	9.3
58345	2014	10	4	19.6	25	14.9	70	0.9	10.4
58345	2014	10	5	20.2	25.3	15.5	77	0.8	8.9
58345	2014	10	6	19.8	23	17.6	66	2.2	9.1
58345	2014	10	7	18.4	23.6	13.4	72	1.4	10.3
58345	2014	10	8	19.5	24.5	14.4	71	1.8	10.5
58345	2014	10	9	20.3	24.6	16.2	74	1.9	10
58345	2014	10	10	20.5	24.7	16.3	78	1.5	5.4
58345	2014	10	11	21.3	26.1	17.4	76	2	8.2
58345	2014	10	12	21.1	25.3	18.2	74	3.1	8.5
58345	2014	10	13	17.6	21.1	14.4	56	2.3	9.5
58345	2014	10	14	16.2	20.5	12.4	54	1.4	9.8
58345	2014	10	15	15.8	23.3	9.2	62	1.3	9.7
58345	2014	10	16	17.6	23.2	12.4	69	0.9	1.9
58345	2014	10	17	19.7	24.9	16.9	77	2.1	5.9
58345	2014	10	18	19.8	25.1	16.3	67	2.5	9.4
58345	2014	10	19	21.2	27.1	16.3	74	1.6	10
58345	2014	10	20	22.3	29.9	16.9	75	0.7	8.7
58345	2014	10	21	19.3	22	17.3	87	2.2	0
58345	2014	10	22	17.2	21.3	14.5	79	1.1	8.5
58345	2014	10	23	16.7	24.5	11.7	81	1.6	9
58345	2014	10	24	18	25.9	12.1	77	0.9	9.3
58345	2014	10	25	19	27.2	13.4	78	0.4	9.1
58345	2014	10	26	20.2	28.5	14.5	71	0.7	8.8
58345	2014	10	27	17.5	20.8	15.6	77	2.9	0
58345	2014	10	28	16	20	11.4	74	2.5	6.5
58345	2014	10	29	17.3	18.3	16.3	89	2.9	0
58345	2014	10	30	18	19.3	17.1	95	0.5	0
58345	2014	10	31	17.4	18.2	17.1	95	0.8	0
58345	2014	11	1	17.7	18.8	17	90	1.6	0
58345	2014	11	2	16.4	19.4	14.6	64	2.7	8.7
58345	2014	11	3	11.6	16.1	6.6	53	1.2	9.9
58345	2014	11	4	12.3	19.8	6.2	68	0.4	9.7
58345	2014	11	5	14.5	22.1	8.2	76	1.2	8.4
58345	2014	11	6	16.1	20.5	13.7	72	1.5	8.3
58345	2014	11	7	14.4	17.9	11.1	73	1.9	5.7
58345	2014	11	8	11	14.6	10.3	94	1.9	0
58345	2014	11	9	12.5	14.4	11.2	83	1	0
58345	2014	11	10	13.2	15.8	9.9	82	0.7	0
58345	2014	11	11	13.4	17.7	10.2	86	0.9	1.8
58345	2014	11	12	13.8	15.9	12.1	73	2	0.2
58345	2014	11	13	10.6	14.6	7.3	52	1.5	9.4
58345	2014	11	14	9.7	16.9	3.6	68	0.9	9.1
58345	2014	11	15	12.2	16.7	7.2	73	1.8	4.9
58345	2014	11	16	12.5	15.7	9.7	85	1.1	0
58345	2014	11	17	10.6	14	8.4	60	1.7	8.7
58345	2014	11	18	8.6	15	3.2	74	0.1	9.3
58345	2014	11	19	9.3	14.4	4.8	84	0.9	0.9
58345	2014	11	20	10.9	18.7	4.4	85	0.4	9.1
58345	2014	11	21	14.5	22.2	8.4	80	0.6	7.1
58345	2014	11	22	16.4	21.5	11.9	75	0.8	5.4
58345	2014	11	23	18.5	24.4	15.3	86	1.6	6.5
58345	2014	11	24	14.5	18.3	11.5	94	2.2	0
58345	2014	11	25	11.4	11.8	10.9	90	1.3	0
58345	2014	11	26	12.2	16.1	10.7	86	0.8	6.5
58345	2014	11	27	13.9	19.1	9.5	84	2.2	2.7
58345	2014	11	28	12.9	15.2	11.7	80	2.6	3.1
58345	2014	11	29	13.1	14.9	11.2	90	2.4	0
58345	2014	11	30	12.5	15.2	10.9	91	2.6	0
58345	2014	12	1	6.8	10.9	3.3	61	2.7	6.6
58345	2014	12	2	2.5	6.7	-0.9	53	1	9.1
58345	2014	12	3	4.2	6.4	0.9	72	2.2	0
58345	2014	12	4	4.3	8.1	1.8	68	3.1	7.9
58345	2014	12	5	3.3	9	-2.1	53	1.1	9
58345	2014	12	6	3.1	10	-2.5	69	1.3	8.4
58345	2014	12	7	7.5	11.9	1.8	62	1.4	5.3
58345	2014	12	8	5	8.6	1.2	61	0.9	8.5
58345	2014	12	9	7.1	11.9	1.7	76	2.1	5.7
58345	2014	12	10	7.3	9.2	5.9	84	2	0
58345	2014	12	11	5.6	7	4.9	68	2.3	0
58345	2014	12	12	4.5	8.7	1.6	55	2.1	8.6
58345	2014	12	13	3.9	9.4	0	52	1.5	9
58345	2014	12	14	3.2	10.6	-2.3	70	0.8	8.7
58345	2014	12	15	4	7.2	-0.3	78	1.4	0
58345	2014	12	16	3.3	6.9	1.5	37	2.7	8.7
58345	2014	12	17	2.6	8	-0.8	40	1.7	9
58345	2014	12	18	2.1	9.1	-4.4	61	1.3	8.7
58345	2014	12	19	6.2	10.2	3.8	67	0.9	0
58345	2014	12	20	4.5	7.6	1.8	56	1.3	8.6
58345	2014	12	21	3.1	6.2	0.1	48	2.7	6.3
58345	2014	12	22	2.3	9.2	-2.6	48	0.9	9.2
58345	2014	12	23	6.1	12.2	-1.8	52	1.3	8.8
58345	2014	12	24	6.3	13.4	1.8	54	1.2	8.6
58345	2014	12	25	4.3	9	0.1	73	1.3	7
58345	2014	12	26	4	8.8	-0.4	72	2	7.1
58345	2014	12	27	6.1	11.1	2.7	72	1.3	8.6
58345	2014	12	28	7.1	11.6	1.2	64	1.8	8.6
58345	2014	12	29	9.6	15.3	4.8	53	2.1	8.5
58345	2014	12	30	9.1	17	4.1	58	1.1	8.3
58345	2014	12	31	7.6	10.9	4.1	46	2.9	8.6
58345	2015	1	1	1.4	5.6	-1.1	38	1.6	9
58345	2015	1	2	1	9.2	-4.9	60	1	9
58345	2015	1	3	6.6	14.7	1	52	1	7.7
58345	2015	1	4	7.7	17.4	0.6	63	1.2	8.9
58345	2015	1	5	9.3	15.3	3.8	68	1.1	2.3
58345	2015	1	6	6.2	13.2	2.2	73	2.8	0
58345	2015	1	7	4.2	7.3	2.1	60	1.7	7.6
58345	2015	1	8	3.8	9.3	-1.9	62	1	8.8
58345	2015	1	9	4.5	12.4	-1.2	70	0.9	8.1
58345	2015	1	10	5.6	15.5	0.1	69	0.1	8.2
58345	2015	1	11	6.3	15.7	-0.5	69	0.6	8.8
58345	2015	1	12	5.7	7.7	3.3	75	2.7	1.3
58345	2015	1	13	5.8	6.9	4.9	86	2	0
58345	2015	1	14	6.4	7.8	5.5	91	1.9	0
58345	2015	1	15	6.3	6.9	6.1	81	0.9	0
58345	2015	1	16	6.4	8.6	3	76	1.6	0
58345	2015	1	17	3.6	6.5	1.2	68	1.7	8.4
58345	2015	1	18	5.1	10.1	0.4	66	2	4.3
58345	2015	1	19	6.3	12.1	2	58	1.6	9.2
58345	2015	1	20	7.5	11.6	5.2	64	2	8.2
58345	2015	1	21	9.1	14.7	3.4	61	2	7.9
58345	2015	1	22	4.4	8	2.2	71	1.6	7.3
58345	2015	1	23	4	10.6	-2	80	0.9	8.4
58345	2015	1	24	8.2	14.6	2.9	79	1.2	7.8
58345	2015	1	25	9.1	10.7	8	89	1.7	0
58345	2015	1	26	7.7	8.9	6.7	89	1.2	0
58345	2015	1	27	3.8	8.2	0.7	87	2.4	0
58345	2015	1	28	1	2.1	0	93	2.2	0
58345	2015	1	29	0.6	2.1	0.3	97	1.7	0
58345	2015	1	30	1.9	4.8	0.1	75	1.3	4.1
58345	2015	1	31	2.4	5	-0.3	59	1.7	2.5
58345	2015	2	1	2.7	4.2	1.5	69	1.8	0
58345	2015	2	2	3.8	5.3	2.6	87	1	0
58345	2015	2	3	4.4	4.7	3.9	91	1.1	0
58345	2015	2	4	4.6	8.4	2	72	1.8	8.6
58345	2015	2	5	3.7	8	-0.1	54	1.4	9.2
58345	2015	2	6	3.4	9.8	-1.1	57	1	8.8
58345	2015	2	7	5.3	12.5	-1.3	62	0.8	8.5
58345	2015	2	8	3.1	9.3	0.7	52	3.5	9.9
58345	2015	2	9	0.4	6.1	-4.6	56	1.5	10.4
58345	2015	2	10	2.8	12.6	-5	60	0.6	9.7
58345	2015	2	11	9.1	15.9	0.7	49	3.1	8.9
58345	2015	2	12	8.6	15.6	3.3	54	1.6	8.7
58345	2015	2	13	7.8	13.4	3.9	79	2.2	8.7
58345	2015	2	14	9.7	16.8	3.1	78	1.6	8.5
58345	2015	2	15	13.3	16.4	10.8	90	1.4	0
58345	2015	2	16	12.9	15.3	11.8	80	2.2	5.1
58345	2015	2	17	9.5	14.3	6.7	80	2.1	7.6
58345	2015	2	18	7.7	11.6	4.2	66	2.7	8.4
58345	2015	2	19	6.3	10.7	2	64	4.2	9.4
58345	2015	2	20	8	9.5	6.6	88	2.3	0
58345	2015	2	21	7.8	8.9	6.8	90	2	0
58345	2015	2	22	7	8.4	5.6	79	1.8	0
58345	2015	2	23	6.3	7.6	4.2	88	2.3	0
58345	2015	2	24	7.4	9	6.3	92	2.1	0
58345	2015	2	25	8.3	10.1	7.3	96	1.9	0
58345	2015	2	26	8.7	9.7	8.1	89	2	0
58345	2015	2	27	4.9	8.5	3.1	87	4.6	0
58345	2015	2	28	3.5	3.9	3.1	94	3.8	0
58345	2015	3	1	5.6	9.6	2.6	72	1.8	8.7
58345	2015	3	2	7.2	12.8	1.9	72	2.1	9.5
58345	2015	3	3	9.6	14.1	7.3	67	2.5	4.9
58345	2015	3	4	4.3	7.3	2.3	55	1.8	0.7
58345	2015	3	5	3.3	4.9	2.6	75	3.1	0
58345	2015	3	6	4.7	6.5	2.8	81	1.3	0
58345	2015	3	7	7	9.9	4.8	77	0.9	0
58345	2015	3	8	7.4	9.1	5.3	87	2.8	0
58345	2015	3	9	8	11.2	6.2	86	2.4	0
58345	2015	3	10	3.9	7.1	0.3	54	2.6	10.6
58345	2015	3	11	5.6	10.9	-0.2	63	0.5	8.7
58345	2015	3	12	8.7	17.9	1.2	70	0.7	10.1
58345	2015	3	13	10.9	19.4	4.5	76	0.8	9.4
58345	2015	3	14	9.8	11.3	8.6	90	2.6	0
58345	2015	3	15	10.9	12.3	9.2	94	3.5	0
58345	2015	3	16	12.8	17.4	10.6	92	1.8	3.6
58345	2015	3	17	14.1	16.7	12	95	2	0.6
58345	2015	3	18	12.6	15.5	10.8	96	2.1	0
58345	2015	3	19	11.9	14.8	9.6	79	1.4	0
58345	2015	3	20	10.9	13	9.1	93	1.6	0
58345	2015	3	21	14.3	19.5	11	79	1.9	10
58345	2015	3	22	14.8	20.7	9.2	76	2.2	9.6
58345	2015	3	23	12.2	16.2	9.7	59	3.9	7.5
58345	2015	3	24	11	15.1	6.7	60	3.2	8.8
58345	2015	3	25	11.5	16.6	6.8	54	3.2	10.9
58345	2015	3	26	12	16.6	8	77	4.1	6.9
58345	2015	3	27	11.2	13.6	10.2	95	1.1	0
58345	2015	3	28	13.7	21.8	6.3	79	1.5	10
58345	2015	3	29	16.5	22.4	10	74	1.7	9.6
58345	2015	3	30	17.2	21.8	14.9	84	2.2	2.6
58345	2015	3	31	21.7	30.4	14.5	78	1.5	9.6
58345	2015	4	1	20.9	24.2	18.6	84	2.4	5
58345	2015	4	2	19.4	31.5	15	85	2	6.3
58345	2015	4	3	13.3	15	11.1	79	2.7	0
58345	2015	4	4	13.8	15.2	12.9	90	1.8	0
58345	2015	4	5	12.4	13.7	11.1	95	1.8	0
